,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
529,1,0,3.7,22,4,88,1689,250.0,5843
530,0,0,3.5,15,4,6,254,400.0,8783
531,0,0,3.700448817952717,0,32,91,1153,350.0,8783
532,1,0,3.6,27,4,40,1215,250.0,4981
533,1,0,3.9,888,1,27,2169,750.0,4754
534,1,1,4.0,349,1,27,2339,1200.0,1992
535,1,0,4.2,287,1,78,1761,350.0,8783
536,1,1,4.6,2556,1,29,2246,600.0,8783
537,1,1,4.2,354,1,27,218,800.0,1066
538,1,1,4.1,775,1,27,2091,800.0,8783
539,1,1,4.2,2115,1,27,2262,800.0,8783
540,0,1,3.8,977,1,60,1346,1300.0,8783
541,0,0,4.1,868,1,73,1074,1200.0,8783
542,1,0,4.0,324,1,19,719,700.0,7740
543,1,0,4.1,787,1,27,922,800.0,8783
544,1,0,4.2,504,1,19,744,550.0,1546
545,1,0,4.1,402,1,19,557,500.0,5945
546,1,1,4.2,150,1,19,719,600.0,2429
547,1,1,4.2,164,1,19,615,500.0,3562
548,0,0,4.2,244,1,27,1507,800.0,8783
549,1,0,4.0,771,1,27,2474,450.0,7877
550,1,0,4.2,1647,1,27,956,600.0,8783
551,0,1,4.0,808,1,27,1834,850.0,8783
552,0,0,4.0,424,1,19,622,450.0,8783
553,1,0,3.9,135,1,27,1872,800.0,6355
554,0,0,3.9,28,1,65,2381,300.0,8783
555,1,0,3.8,918,1,22,743,800.0,8783
556,1,0,3.8,90,1,19,557,650.0,8783
557,1,0,3.9,519,1,27,871,900.0,8783
558,1,0,3.6,105,1,27,2629,700.0,8783
559,0,0,3.7,43,1,10,1834,700.0,8783
560,0,0,3.7,46,1,90,1699,400.0,8783
561,1,0,3.9,133,1,19,692,800.0,2252
562,1,0,3.8,144,1,19,817,700.0,8783
563,0,0,3.9,93,1,19,713,300.0,8783
564,1,0,3.8,42,1,78,2474,300.0,5061
565,1,0,2.5,247,1,27,1761,500.0,4968
566,1,0,3.1,13,1,19,615,400.0,5270
567,0,0,3.7,39,1,27,1834,450.0,8783
568,1,0,3.0,62,1,19,700,400.0,4211
569,1,0,3.8,160,1,27,1834,700.0,7055
570,0,0,3.5,14,1,88,1699,200.0,8783
571,0,0,3.8,42,1,27,1834,700.0,8783
572,1,0,3.1,119,1,27,391,700.0,8783
573,1,0,3.6,129,1,27,1656,600.0,2312
574,0,0,3.3,62,1,8,2474,800.0,8783
575,0,0,3.700448817952717,0,1,65,2381,200.0,8783
576,1,0,3.6,24,1,27,1834,600.0,8783
577,0,0,3.700448817952717,0,1,27,2136,500.0,8783
578,0,0,2.6,283,1,27,1761,600.0,8783
579,0,0,3.6,42,1,17,360,300.0,8783
580,0,0,3.4,10,1,78,1645,300.0,8783
581,0,0,3.7,39,1,27,2038,950.0,8783
582,1,0,3.8,59,1,27,1834,750.0,8783
583,1,0,3.5,179,1,27,1856,600.0,6247
584,0,0,3.8,62,1,78,2410,150.0,8783
585,0,0,3.4,6,1,27,977,500.0,8783
586,0,0,3.1,30,1,8,880,1000.0,8783
587,0,0,3.5,10,1,78,2392,300.0,8783
588,0,0,3.6,36,1,27,1746,500.0,8783
589,0,0,3.7,31,1,19,557,300.0,8783
590,0,0,3.700448817952717,0,1,8,1280,500.0,8783
591,0,0,3.2,11,1,19,578,600.0,8783
592,0,0,3.0,98,1,8,1834,800.0,8783
593,0,0,3.5,18,1,17,1549,150.0,8783
594,0,0,3.5,10,1,27,2474,500.0,8783
595,0,0,2.7,128,1,27,950,850.0,8783
596,0,0,3.700448817952717,0,1,78,2508,400.0,8783
597,1,0,2.8,45,1,27,2264,800.0,3787
598,1,0,3.2,119,1,27,1834,400.0,8783
599,1,0,3.4,12,1,17,350,150.0,8783
600,0,0,3.700448817952717,0,1,78,428,350.0,8783
601,0,0,3.3,4,1,19,686,500.0,8783
602,0,0,3.700448817952717,0,1,19,685,900.0,8783
603,0,0,3.700448817952717,0,1,27,1834,700.0,8783
604,0,0,3.700448817952717,0,1,17,350,150.0,8783
605,1,0,3.5,41,80,58,2254,400.0,8783
606,1,0,3.7,405,1,27,2252,750.0,7349
607,1,0,3.9,388,1,27,490,650.0,1594
608,0,0,4.7,651,1,78,2381,100.0,8783
609,1,0,4.3,734,1,78,2489,200.0,8175
610,0,0,3.7,21,1,78,1761,450.0,8783
611,0,0,4.0,1047,1,78,1486,450.0,8783
612,1,0,3.8,505,1,78,535,450.0,1131
613,0,0,3.6,55,1,78,1238,200.0,8783
614,1,0,3.9,264,1,78,2381,200.0,5582
615,1,0,3.8,133,1,78,1661,300.0,2308
616,1,0,3.9,286,1,78,535,500.0,5882
617,0,0,4.4,343,1,78,2381,100.0,8783
618,1,0,3.6,66,1,78,2381,150.0,5585
619,1,0,3.4,10,1,78,2381,100.0,8783
620,1,0,3.8,61,1,78,1834,300.0,8783
621,0,0,3.8,70,1,78,1225,500.0,8783
622,1,0,3.6,28,1,78,502,300.0,949
623,1,0,3.8,70,1,78,2381,100.0,215
624,1,0,3.8,28,1,78,1215,150.0,8077
625,1,0,3.5,15,1,78,2158,250.0,8783
626,1,0,3.8,131,1,78,388,250.0,3416
627,0,0,3.8,19,1,78,2381,150.0,8783
628,1,0,3.7,237,1,78,2436,200.0,3602
629,1,0,3.3,6,1,78,2469,500.0,4310
630,1,0,4.1,201,1,78,2489,300.0,3316
631,1,0,2.8,506,1,78,2021,500.0,8783
632,0,0,4.1,520,1,78,414,300.0,8783
633,1,0,3.8,104,1,78,429,300.0,2144
634,0,0,3.7,88,1,78,2469,300.0,8783
635,1,0,3.6,95,1,78,2518,150.0,8783
636,1,0,3.7,136,1,78,2309,600.0,1444
637,1,0,3.8,101,1,78,429,400.0,6642
638,1,0,4.2,60,1,78,2489,200.0,172
639,0,0,3.9,88,1,78,2381,250.0,8783
640,0,0,3.5,8,1,78,2381,200.0,8783
641,0,0,3.4,145,1,78,1324,300.0,8783
642,1,0,3.6,46,1,78,1288,500.0,1509
643,1,0,3.4,22,1,78,2381,200.0,2059
644,1,0,3.9,57,1,78,2489,200.0,4751
645,0,0,3.8,189,1,78,2381,300.0,8783
646,0,0,3.7,22,1,78,1215,500.0,8783
647,1,0,3.6,18,1,78,1321,250.0,8783
648,1,0,3.7,73,1,78,429,400.0,5811
649,0,0,3.8,39,1,78,2421,350.0,8783
650,1,0,3.9,540,1,78,2252,800.0,5431
651,0,0,3.6,71,1,78,2136,250.0,8783
652,1,0,3.6,24,1,78,419,250.0,1630
653,0,0,3.700448817952717,0,1,78,2410,100.0,8783
654,0,0,3.5,11,1,78,2489,300.0,8783
655,0,0,3.4,9,1,78,1653,350.0,8783
656,0,0,3.5,12,1,78,1238,500.0,8783
657,1,0,3.8,120,1,78,2024,250.0,434
658,1,0,3.0,82,1,78,2489,300.0,4257
659,1,0,3.5,88,1,78,2477,350.0,1730
660,1,0,3.700448817952717,0,1,78,2091,400.0,8783
661,1,0,4.0,17,1,78,2381,150.0,8783
662,1,0,3.0,87,1,78,2256,600.0,6068
663,1,0,3.4,14,1,78,2381,300.0,2174
664,0,0,3.5,31,1,78,1761,200.0,8783
665,0,0,3.5,17,1,78,2381,300.0,8783
666,1,0,4.2,415,1,78,1817,500.0,1716
667,1,0,3.3,128,1,78,1834,300.0,3233
668,0,0,4.1,94,1,78,2381,100.0,8783
669,0,0,3.8,64,1,78,1222,250.0,8783
670,0,0,3.7,65,1,78,1338,300.0,8783
671,1,0,3.4,7,1,78,1834,250.0,6246
672,0,0,3.3,5,1,78,2381,350.0,8783
673,0,0,3.5,52,1,78,2381,300.0,8783
674,1,0,2.7,123,1,78,1215,200.0,5763
675,1,0,3.0,290,1,78,1863,450.0,95
676,1,0,3.7,59,1,78,2211,200.0,8783
677,0,0,3.7,130,1,78,2381,200.0,8783
678,1,0,2.8,91,1,78,1888,400.0,1676
679,1,0,3.3,12,1,78,388,300.0,5173
680,1,0,3.5,80,1,78,2618,250.0,7413
681,1,0,3.9,441,1,78,2477,400.0,3539
682,0,0,3.4,10,1,78,1761,250.0,8783
683,0,0,3.5,12,1,78,2537,100.0,8783
684,0,0,3.4,7,1,78,2537,100.0,8783
685,0,0,3.4,8,1,78,473,300.0,8783
686,0,0,3.700448817952717,0,1,78,1761,200.0,8783
687,0,0,3.2,9,1,78,388,300.0,8783
688,0,0,3.6,47,1,78,2537,150.0,8783
689,0,0,3.1,29,1,78,1761,150.0,8783
690,0,0,3.700448817952717,0,1,78,388,250.0,8783
691,0,0,3.700448817952717,0,1,78,2211,200.0,8783
692,0,0,3.700448817952717,0,1,78,2381,100.0,8783
693,0,0,3.700448817952717,0,1,78,2537,150.0,8783
694,0,0,3.700448817952717,0,1,78,1661,250.0,8783
695,0,0,3.700448817952717,0,1,78,2381,400.0,8783
696,1,0,3.8,66,1,78,119,300.0,8746
697,1,0,3.1,28,1,78,388,200.0,8783
698,0,0,3.2,4,1,78,1215,200.0,8783
699,0,0,3.3,7,1,78,1661,200.0,8783
700,0,0,3.2,5,1,78,2136,250.0,8783
701,0,0,3.1,6,1,78,1334,100.0,8783
702,0,0,3.3,17,1,78,2556,200.0,8783
703,0,0,3.0,27,1,78,2579,200.0,8783
704,0,0,3.1,9,1,78,388,200.0,8783
705,0,0,3.3,4,1,78,1552,200.0,8783
706,0,0,3.700448817952717,0,1,78,2188,400.0,8783
707,0,0,3.700448817952717,0,1,78,2381,150.0,8783
708,0,0,3.7,21,1,78,1316,150.0,8783
709,0,0,3.6,22,1,78,54,300.0,8783
710,0,0,3.0,15,1,78,1834,300.0,8783
711,0,0,3.700448817952717,0,1,78,56,150.0,8783
712,0,0,3.700448817952717,0,1,78,54,250.0,8783
713,0,0,3.700448817952717,0,1,78,443,150.0,8783
714,0,0,3.700448817952717,0,1,78,388,250.0,8783
715,0,0,3.700448817952717,0,1,78,2381,150.0,8783
716,0,0,3.700448817952717,0,1,78,2392,150.0,8783
717,0,0,3.700448817952717,0,1,80,1407,350.0,8783
718,0,0,3.700448817952717,0,1,78,2381,250.0,8783
719,0,0,3.700448817952717,0,1,78,2392,300.0,8783
720,0,0,3.700448817952717,0,1,78,880,450.0,8783
721,0,0,3.700448817952717,0,1,78,2436,150.0,8783
722,1,0,3.700448817952717,0,1,78,2381,200.0,8783
723,1,0,3.4,19,1,78,2469,200.0,8783
724,1,0,3.4,8,1,79,2389,250.0,120
725,1,0,3.700448817952717,0,1,78,2632,150.0,8783
726,1,0,3.6,84,1,78,2474,250.0,1255
727,0,0,4.0,42,1,78,2518,300.0,8783
728,1,0,3.0,213,1,78,2160,400.0,7591
729,1,0,2.9,11,1,78,1761,500.0,6201
730,1,0,3.8,58,1,78,2425,300.0,6891
731,0,0,4.2,725,32,78,2392,350.0,8783
732,1,0,3.9,750,4,27,1951,500.0,5771
733,0,0,3.8,166,4,27,2119,600.0,8783
734,0,0,4.4,4460,4,78,2381,150.0,8783
735,0,0,3.9,153,4,27,2381,350.0,8783
736,1,0,3.8,469,4,27,1856,750.0,3094
737,1,0,4.1,364,4,27,2429,550.0,8265
738,1,0,3.8,286,4,27,1761,600.0,6186
739,1,0,3.8,527,4,27,1761,500.0,698
740,1,0,3.9,101,4,78,2381,150.0,6787
741,1,0,4.1,558,4,78,2381,150.0,8783
742,0,0,3.8,94,57,27,1834,550.0,8783
743,0,0,3.8,148,4,29,1830,550.0,8783
744,0,0,2.7,377,4,73,1970,1100.0,8783
745,0,0,3.9,206,4,78,2463,450.0,8783
746,1,0,3.3,5,4,28,2477,800.0,8783
747,0,0,3.9,100,4,78,2474,300.0,8783
748,1,0,4.2,444,4,78,2381,100.0,6790
749,0,0,3.9,133,4,27,1483,650.0,8783
750,1,0,4.0,219,4,19,712,600.0,8395
751,0,0,4.2,253,4,78,2381,250.0,8783
752,0,0,3.4,51,4,78,2416,350.0,8783
753,0,0,3.7,61,4,27,513,600.0,8783
754,1,0,3.8,155,57,27,2445,400.0,7276
755,1,0,3.9,233,32,27,1515,800.0,1488
756,1,0,3.7,264,57,27,1860,750.0,6147
757,0,0,3.9,66,4,27,2381,400.0,8783
758,0,0,4.1,238,4,78,2381,600.0,8783
759,1,0,3.8,58,4,78,792,150.0,8210
760,1,0,3.9,47,4,78,2381,200.0,4693
761,1,0,3.5,155,4,78,429,400.0,1656
762,1,0,4.1,176,4,27,95,800.0,5737
763,1,0,3.7,93,4,78,2537,200.0,2993
764,0,0,3.8,124,4,78,2444,300.0,8783
765,1,0,4.3,275,4,78,2381,100.0,8783
766,0,0,4.2,254,4,78,2381,150.0,8783
767,0,0,4.1,177,4,78,2381,100.0,8783
768,1,0,3.7,23,32,78,1941,300.0,1151
769,1,0,4.0,132,4,78,1215,200.0,8783
770,1,0,3.6,35,32,78,2359,300.0,5854
771,1,0,3.8,74,4,78,2474,300.0,7662
772,1,0,3.9,38,4,78,792,200.0,8221
773,1,0,3.6,172,84,27,1834,700.0,8783
774,1,0,3.4,4,4,27,2012,500.0,446
775,1,0,3.9,543,4,78,2436,300.0,8783
776,0,0,4.0,52,4,78,2381,300.0,8783
777,0,0,3.7,217,4,27,1956,450.0,8783
778,0,0,2.9,34,4,27,2395,750.0,8783
779,0,0,3.3,6,4,78,2080,300.0,8783
780,1,0,3.6,15,4,78,2381,100.0,8783
781,0,0,3.9,111,4,27,1924,700.0,8783
782,1,0,3.8,133,4,78,2556,200.0,7866
783,0,0,3.8,39,32,78,2469,250.0,8783
784,0,0,4.0,64,4,78,2381,200.0,8783
785,0,0,3.6,16,57,78,2381,300.0,8783
786,1,0,3.8,25,4,78,2328,350.0,8783
787,0,0,3.6,8,57,27,2139,800.0,8783
788,0,0,3.3,6,4,27,2474,450.0,8783
789,0,0,3.2,14,32,78,2381,250.0,8783
790,0,0,3.6,46,4,78,109,450.0,8783
791,0,0,3.8,148,4,78,1338,150.0,8783
792,1,0,3.7,21,57,78,2381,300.0,8783
793,0,0,3.8,55,80,58,928,300.0,8783
794,0,0,3.700448817952717,0,58,27,939,800.0,8783
795,0,0,3.700448817952717,0,4,27,1761,450.0,8783
796,1,0,3.7,67,49,27,1761,700.0,8783
797,1,0,3.7,31,57,78,2469,300.0,238
798,0,0,3.3,4,32,78,2381,250.0,8783
799,0,0,3.2,4,4,78,2392,100.0,8783
800,0,0,3.700448817952717,0,4,78,2381,100.0,8783
801,0,0,3.9,26,4,78,2556,300.0,8783
802,1,0,3.7,57,4,78,1548,200.0,8498
803,1,0,3.2,71,4,78,536,600.0,8597
804,1,0,3.700448817952717,0,4,78,1834,300.0,2213
805,0,0,3.6,22,4,78,1321,150.0,8783
806,0,0,3.700448817952717,0,57,78,2410,150.0,8783
807,0,0,3.2,8,57,78,388,150.0,8783
808,0,0,3.700448817952717,0,57,78,2136,400.0,8783
809,0,0,3.700448817952717,0,4,78,1215,150.0,8783
810,0,0,3.700448817952717,0,57,78,388,250.0,8783
811,0,0,3.700448817952717,0,84,78,1834,300.0,8783
812,0,0,3.700448817952717,0,32,78,2157,200.0,8783
813,1,0,3.2,11,4,78,343,150.0,7429
814,1,0,3.6,17,4,78,839,300.0,8783
815,0,1,3.8,977,1,60,1346,1300.0,8783
816,0,0,4.1,868,1,73,1074,1200.0,8783
817,0,0,3.7,43,1,10,1834,700.0,8783
818,0,0,3.3,62,1,8,2474,800.0,8783
819,0,0,3.1,30,1,8,880,1000.0,8783
820,0,0,3.700448817952717,0,1,8,1280,500.0,8783
821,0,0,3.0,98,1,8,1834,800.0,8783
822,0,0,2.7,377,4,73,1970,1100.0,8783
823,1,1,4.4,2487,3,73,2039,900.0,8783
824,1,1,4.2,1964,3,27,126,1000.0,763
825,1,0,4.3,3178,3,27,2113,750.0,5072
826,1,0,3.3,455,3,27,65,550.0,4216
827,0,0,3.1,19,3,27,2161,800.0,8783
828,0,1,4.7,3845,29,27,2010,1600.0,8783
829,0,0,4.3,353,29,27,2136,1200.0,8783
830,0,1,4.1,1234,29,27,2152,800.0,8783
831,1,1,4.1,1538,29,27,238,1000.0,2409
832,0,1,3.9,49,29,27,1984,900.0,8783
833,1,1,3.8,756,29,27,1761,1000.0,8783
834,1,1,4.0,347,29,27,1975,1000.0,8783
835,0,1,4.0,165,29,27,2477,1000.0,8783
836,0,0,3.3,177,29,27,1872,950.0,8783
837,0,0,2.7,43,29,27,2005,1000.0,8783
838,1,0,3.0,102,0,27,2474,600.0,4882
839,1,0,3.8,54,3,19,690,500.0,8779
840,0,1,4.0,200,3,19,622,700.0,8783
841,1,0,3.9,102,3,19,580,450.0,8484
842,1,0,3.7,171,3,19,557,300.0,2024
843,1,0,3.7,37,3,19,588,400.0,5126
844,1,0,3.9,40,3,53,694,400.0,1041
845,0,0,3.9,125,3,19,702,500.0,8783
846,1,0,3.9,49,3,19,557,600.0,3087
847,0,0,3.6,19,3,19,685,900.0,8783
848,0,0,3.8,69,3,20,578,700.0,8783
849,0,0,3.9,52,3,19,675,700.0,8783
850,1,0,3.6,18,3,40,1167,900.0,2878
851,0,0,3.9,78,3,19,557,350.0,8783
852,0,1,3.6,39,3,22,751,800.0,8783
853,1,0,2.7,48,3,81,844,650.0,5914
854,0,0,3.6,13,3,19,557,700.0,8783
855,0,0,3.700448817952717,0,3,19,701,400.0,8783
856,0,0,3.3,14,3,22,661,700.0,8783
857,0,0,3.7,9,3,19,693,400.0,8783
858,0,0,3.700448817952717,0,3,39,6,300.0,8783
859,1,0,4.1,46,29,19,767,600.0,7932
860,0,0,4.0,129,29,19,622,600.0,8783
861,1,1,3.9,727,29,19,660,800.0,676
862,0,0,4.1,521,29,19,647,550.0,8783
863,1,0,4.1,203,29,81,597,650.0,544
864,1,1,4.4,4381,29,29,2246,600.0,3931
865,1,0,3.7,131,29,19,769,400.0,4778
866,0,0,3.7,34,29,19,591,500.0,8783
867,1,0,3.7,46,29,19,525,450.0,8524
868,1,0,3.6,10,29,19,563,500.0,8783
869,1,0,2.6,18,29,19,1009,500.0,8783
870,0,0,3.4,48,29,19,685,550.0,8783
871,0,0,3.4,6,29,19,748,600.0,8783
872,0,0,3.700448817952717,0,29,19,557,500.0,8783
873,0,0,3.700448817952717,0,29,78,1393,300.0,8783
874,1,0,3.7,127,29,19,724,700.0,850
875,1,0,2.7,85,29,19,759,500.0,5390
876,0,0,3.2,11,0,19,701,500.0,8783
877,1,0,4.5,1178,0,39,1413,500.0,8783
878,1,0,3.7,335,0,27,92,800.0,8783
879,1,0,3.8,254,0,27,465,800.0,4331
880,1,0,3.6,21,3,78,2208,400.0,8550
881,1,0,3.8,20,29,78,305,400.0,8783
882,1,0,4.1,63,29,92,1326,300.0,3882
883,1,0,4.0,244,0,78,317,400.0,8783
884,1,0,3.4,9,29,92,155,400.0,3206
885,1,0,3.6,113,29,92,1604,400.0,3725
886,1,0,3.7,5,29,92,1832,400.0,6811
887,1,0,2.9,255,0,78,1761,250.0,8783
888,1,0,4.5,549,0,40,1159,400.0,8783
889,1,0,4.1,775,0,78,2489,300.0,8783
890,1,0,3.9,38,0,92,2381,250.0,8783
891,1,0,3.6,208,29,92,469,300.0,8489
892,1,0,4.1,739,29,39,880,500.0,8102
893,1,0,3.8,310,3,78,1761,400.0,1910
894,1,0,3.3,42,0,78,1215,500.0,6420
895,1,0,4.0,126,0,78,1761,150.0,3324
896,1,0,4.1,427,3,92,2102,500.0,3279
897,1,0,4.0,197,0,78,1761,300.0,8783
898,1,0,4.1,601,0,78,2257,700.0,8391
899,1,0,3.9,488,29,92,454,400.0,1956
900,1,0,4.0,396,3,78,2474,400.0,8783
901,1,0,3.6,474,0,78,1888,450.0,8783
902,1,0,2.9,172,0,78,1834,300.0,5553
903,1,0,3.1,175,3,78,54,250.0,8783
904,1,0,4.0,939,0,27,868,600.0,8783
905,1,0,3.9,173,0,78,2229,250.0,8543
906,1,0,3.9,77,3,78,1761,400.0,611
907,1,0,3.9,326,0,19,1831,200.0,8783
908,1,0,3.3,212,29,78,389,350.0,2225
909,1,0,4.1,464,0,78,1800,300.0,8783
910,1,0,3.3,628,3,39,1400,450.0,7224
911,1,0,3.6,518,29,27,2474,400.0,4966
912,1,0,3.9,70,3,40,1153,350.0,998
913,1,0,3.9,62,29,78,542,300.0,1833
914,1,0,4.4,819,32,40,1449,400.0,8783
915,1,0,2.6,171,0,27,73,450.0,6978
916,1,0,3.9,158,3,92,56,400.0,8783
917,1,0,3.4,14,29,92,1761,200.0,8783
918,1,1,4.2,1964,3,27,126,1000.0,761
919,1,0,3.7,207,0,78,880,300.0,7620
920,1,0,4.0,138,3,39,388,650.0,3496
921,1,0,3.3,455,3,27,65,550.0,4215
922,1,0,3.9,14,29,92,95,400.0,8783
923,1,0,3.4,13,3,27,1834,600.0,7695
924,1,0,3.8,181,3,53,1802,600.0,6393
925,1,0,3.6,140,3,78,1606,200.0,799
926,1,0,3.2,44,0,78,1834,300.0,7049
927,1,0,3.6,43,29,78,516,300.0,1370
928,1,0,2.7,159,29,78,2236,750.0,7349
929,1,0,3.4,76,3,78,1834,450.0,8222
930,1,0,3.6,16,29,59,409,100.0,8783
931,1,0,3.5,74,3,78,1761,400.0,6638
932,1,0,3.9,20,0,92,254,200.0,8783
933,1,0,3.7,9,29,92,956,400.0,8028
934,1,0,4.1,51,29,92,2489,200.0,5587
935,1,0,3.5,53,3,78,1834,350.0,929
936,1,0,3.1,28,0,92,487,400.0,8783
937,1,0,3.2,166,3,78,2309,600.0,8783
938,1,0,3.9,50,3,78,2086,400.0,2167
939,1,0,3.7,128,3,92,465,400.0,4831
940,1,0,3.700448817952717,0,29,92,1689,200.0,599
941,1,0,3.6,8,3,92,1502,500.0,6588
942,1,0,2.9,126,0,78,880,300.0,902
943,1,0,3.4,24,29,92,1532,150.0,5683
944,1,0,4.0,952,32,78,2055,400.0,3493
945,1,0,3.4,51,38,78,429,400.0,8783
946,1,0,3.8,472,3,78,536,600.0,3161
947,1,1,4.0,739,3,27,487,800.0,5214
948,1,0,4.0,117,3,27,2474,500.0,8783
949,1,0,3.9,255,0,27,65,500.0,1880
950,1,0,4.0,1974,29,27,484,800.0,8165
951,1,0,3.7,65,29,78,1562,400.0,2113
952,1,0,3.5,269,0,93,1748,600.0,4079
953,1,1,4.2,1428,29,27,91,800.0,2416
954,1,0,3.3,39,0,48,1761,400.0,397
955,1,0,3.4,43,3,78,1218,400.0,8776
956,1,0,3.7,13,29,92,263,200.0,6925
957,1,0,3.6,34,29,78,950,200.0,3035
958,1,0,2.9,345,0,92,1811,450.0,6977
959,1,0,3.5,8,0,39,1834,600.0,8783
960,1,0,3.8,23,29,78,2281,150.0,8783
961,1,0,4.0,332,29,78,2474,300.0,8783
962,1,1,4.0,199,29,78,2256,700.0,3906
963,1,0,3.9,20,0,92,1178,300.0,887
964,1,0,3.5,11,29,78,2469,200.0,2597
965,1,0,3.9,437,29,78,535,400.0,1134
966,1,0,3.8,207,3,27,393,700.0,1575
967,1,1,4.4,4381,29,29,2246,600.0,8783
968,1,0,3.8,55,3,78,2474,300.0,8783
969,1,0,3.2,19,0,78,1834,400.0,6223
970,1,0,4.0,597,3,78,1761,400.0,2692
971,1,0,3.5,16,29,92,119,400.0,7750
972,1,0,3.6,35,29,78,1834,200.0,4307
973,1,0,3.5,9,3,78,1225,250.0,7728
974,1,0,3.0,102,0,27,2474,600.0,8783
975,1,0,3.9,189,0,78,429,300.0,2060
976,1,0,3.7,131,29,19,769,400.0,8783
977,1,0,4.2,373,29,27,443,750.0,8783
978,1,0,3.9,435,0,27,302,650.0,5252
979,1,0,3.3,6,3,78,1861,300.0,933
980,1,0,4.1,292,0,27,418,700.0,8783
981,1,0,3.6,137,3,78,119,300.0,8783
982,1,0,3.2,133,3,27,1857,500.0,8783
983,1,0,3.9,37,29,92,2337,250.0,6758
984,1,0,3.7,170,29,78,1313,200.0,8783
985,1,0,3.7,21,0,78,855,400.0,3849
986,1,0,3.6,794,3,27,470,550.0,7302
987,1,0,4.6,404,3,27,0,1000.0,8783
988,1,0,3.9,100,0,27,868,600.0,8236
989,1,0,3.9,38,29,14,356,300.0,8783
990,1,0,3.2,93,3,78,1834,350.0,4281
991,1,0,3.3,58,0,78,388,300.0,8783
992,1,1,3.9,561,3,27,1761,900.0,8783
993,1,1,3.9,486,0,19,1081,700.0,8783
994,1,0,3.6,102,3,78,1866,500.0,8783
995,1,0,3.5,89,3,78,1802,500.0,2046
996,1,0,3.5,17,38,27,2421,450.0,5544
997,1,0,3.9,320,3,27,1834,650.0,4410
998,1,0,4.1,237,29,40,1180,500.0,4587
999,1,0,3.8,37,3,78,1302,250.0,8783
1000,1,0,3.7,27,0,78,1606,400.0,8783
1001,1,1,3.9,1227,3,27,177,900.0,2021
1002,1,0,3.9,32,0,0,263,500.0,8783
1003,1,0,4.0,95,3,39,1683,600.0,8601
1004,1,1,4.1,1538,29,27,238,1000.0,4383
1005,1,0,3.7,110,3,27,56,800.0,6122
1006,1,0,3.2,45,3,39,1951,400.0,8147
1007,1,0,4.1,381,0,78,119,250.0,7076
1008,1,0,3.8,87,3,92,1302,100.0,8783
1009,1,0,3.7,18,3,40,1178,300.0,8783
1010,1,0,3.9,251,3,39,1817,500.0,1723
1011,1,0,3.0,353,29,78,1963,400.0,8783
1012,1,0,4.0,205,29,39,1802,450.0,3597
1013,1,0,3.9,183,0,78,1324,250.0,8138
1014,1,0,3.9,99,3,40,1449,400.0,8783
1015,1,0,3.9,13,0,78,2323,100.0,554
1016,1,0,4.1,260,29,78,1761,300.0,8783
1017,1,0,3.9,355,0,78,1834,400.0,8783
1018,1,0,4.1,83,0,78,1304,400.0,8783
1019,1,0,2.5,321,29,78,1895,400.0,5898
1020,1,0,3.9,362,0,27,1761,600.0,8783
1021,1,1,4.2,2166,29,76,13,1200.0,3065
1022,1,0,3.7,43,0,27,65,550.0,8783
1023,1,0,3.8,30,3,78,2474,300.0,8783
1024,1,0,4.0,182,29,88,1699,400.0,8783
1025,1,0,3.4,9,29,39,1786,450.0,8783
1026,1,0,3.8,265,3,39,1857,400.0,7691
1027,1,0,3.1,41,0,78,1821,800.0,1692
1028,1,1,3.8,500,3,27,2178,1000.0,8783
1029,1,0,3.1,7,29,92,1564,400.0,3446
1030,1,0,4.0,532,3,27,957,800.0,8783
1031,1,0,3.4,23,0,39,518,300.0,8783
1032,1,0,3.6,42,38,28,882,1500.0,3761
1033,1,1,3.5,551,3,27,1889,600.0,8783
1034,1,0,3.9,100,29,78,2556,200.0,8783
1035,1,0,4.2,421,3,27,950,700.0,8783
1036,1,0,3.1,38,29,78,509,300.0,8783
1037,1,0,3.7,33,3,0,263,500.0,2799
1038,1,0,3.7,662,29,27,315,650.0,8783
1039,1,0,3.1,14,29,92,1179,250.0,2726
1040,1,0,3.8,54,3,78,491,500.0,6566
1041,1,0,4.1,92,0,78,822,300.0,1547
1042,1,0,3.4,22,3,92,1215,300.0,8770
1043,1,0,3.1,105,3,92,1802,500.0,298
1044,1,0,3.5,8,29,78,2152,500.0,5890
1045,1,0,3.7,36,29,39,465,600.0,1228
1046,1,0,3.7,14,3,40,1159,300.0,8783
1047,1,0,4.0,23,29,14,343,200.0,8783
1048,1,0,4.2,2350,29,27,1761,800.0,8783
1049,1,0,3.9,120,3,78,502,300.0,8783
1050,1,0,3.9,49,3,19,557,600.0,8783
1051,1,0,3.7,184,0,78,1307,400.0,8783
1052,1,1,3.6,225,3,27,470,700.0,7609
1053,1,0,3.6,11,0,14,1529,200.0,5679
1054,1,0,3.700448817952717,0,0,78,1761,350.0,8783
1055,1,0,4.0,35,0,42,1161,300.0,818
1056,1,0,3.0,45,3,39,465,700.0,7452
1057,1,0,3.2,56,3,78,2024,250.0,8783
1058,1,0,4.0,869,0,39,418,500.0,2230
1059,1,0,3.2,34,3,78,2286,300.0,8783
1060,1,0,4.0,153,29,78,2561,200.0,8783
1061,1,0,3.7,139,3,78,1939,400.0,8783
